review_id,employee_id,review_period,review_date,review_status,outcome_category,review_cycle
REV_EMP000514_2022-H1,EMP000514,2022-H1,2026-04-08,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000514_2022-H2,EMP000514,2022-H2,2026-05-19,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000514_2023-H1,EMP000514,2023-H1,2026-06-12,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000514_2023-H2,EMP000514,2023-H2,2026-05-23,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000515_2022-H2,EMP000515,2022-H2,2024-11-13,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000515_2023-H2,EMP000515,2023-H2,2025-11-13,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000516_2022-H2,EMP000516,2022-H2,2025-03-14,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000516_2023-H1,EMP000516,2023-H1,2024-09-22,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000516_2023-H2,EMP000516,2023-H2,2025-07-15,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000517_2022-H1,EMP000517,2022-H1,2026-03-09,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000517_2022-H2,EMP000517,2022-H2,2026-06-17,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000517_2023-H1,EMP000517,2023-H1,2026-05-18,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000517_2023-H2,EMP000517,2023-H2,2025-09-29,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000518_2022-H1,EMP000518,2022-H1,2024-12-23,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000518_2023-H2,EMP000518,2023-H2,2025-12-04,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000519_2022-H1,EMP000519,2022-H1,2025-11-09,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000519_2022-H2,EMP000519,2022-H2,2026-09-16,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000519_2023-H1,EMP000519,2023-H1,2025-06-25,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000520_2022-H1,EMP000520,2022-H1,2025-06-05,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000520_2022-H2,EMP000520,2022-H2,2026-03-03,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000520_2023-H1,EMP000520,2023-H1,2025-05-13,COMPLETED,OUTSTANDING,2023-H1
REV_EMP000520_2023-H2,EMP000520,2023-H2,2025-07-28,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000521_2022-H1,EMP000521,2022-H1,2024-11-01,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000521_2023-H1,EMP000521,2023-H1,2026-01-24,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000521_2023-H2,EMP000521,2023-H2,2026-02-04,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000522_2022-H1,EMP000522,2022-H1,2024-11-29,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000522_2022-H2,EMP000522,2022-H2,2025-06-30,COMPLETED,OUTSTANDING,2022-H2
REV_EMP000522_2023-H1,EMP000522,2023-H1,2025-11-09,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000523_2022-H1,EMP000523,2022-H1,2026-07-14,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000523_2022-H2,EMP000523,2022-H2,2025-06-11,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000523_2023-H1,EMP000523,2023-H1,2024-11-21,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000523_2023-H2,EMP000523,2023-H2,2026-07-05,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000524_2022-H1,EMP000524,2022-H1,2025-09-12,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000524_2022-H2,EMP000524,2022-H2,2026-05-03,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000524_2023-H1,EMP000524,2023-H1,2026-05-08,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000524_2023-H2,EMP000524,2023-H2,2025-05-03,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000525_2022-H2,EMP000525,2022-H2,2026-02-05,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000525_2023-H1,EMP000525,2023-H1,2025-02-24,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000525_2023-H2,EMP000525,2023-H2,2025-02-04,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000526_2022-H1,EMP000526,2022-H1,2025-11-24,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000526_2022-H2,EMP000526,2022-H2,2024-10-20,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000526_2023-H1,EMP000526,2023-H1,2025-07-15,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000527_2022-H1,EMP000527,2022-H1,2026-02-15,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000527_2022-H2,EMP000527,2022-H2,2025-02-15,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000527_2023-H1,EMP000527,2023-H1,2025-05-10,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000528_2022-H2,EMP000528,2022-H2,2026-03-14,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000528_2023-H2,EMP000528,2023-H2,2025-07-20,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000529_2022-H1,EMP000529,2022-H1,2026-08-17,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000529_2022-H2,EMP000529,2022-H2,2024-12-11,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000529_2023-H1,EMP000529,2023-H1,2026-01-22,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000529_2023-H2,EMP000529,2023-H2,2026-03-09,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000530_2023-H1,EMP000530,2023-H1,2025-06-26,COMPLETED,OUTSTANDING,2023-H1
REV_EMP000531_2022-H1,EMP000531,2022-H1,2025-10-02,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000531_2022-H2,EMP000531,2022-H2,2024-11-24,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000531_2023-H1,EMP000531,2023-H1,2026-08-08,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000531_2023-H2,EMP000531,2023-H2,2026-01-24,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000532_2022-H1,EMP000532,2022-H1,2025-08-26,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000532_2022-H2,EMP000532,2022-H2,2026-04-14,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000532_2023-H1,EMP000532,2023-H1,2025-02-14,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000532_2023-H2,EMP000532,2023-H2,2025-01-06,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000533_2022-H1,EMP000533,2022-H1,2024-10-17,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000533_2023-H2,EMP000533,2023-H2,2025-02-16,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000534_2022-H2,EMP000534,2022-H2,2024-10-09,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000534_2023-H1,EMP000534,2023-H1,2026-04-02,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000534_2023-H2,EMP000534,2023-H2,2025-12-24,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000535_2022-H2,EMP000535,2022-H2,2025-03-24,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000535_2023-H1,EMP000535,2023-H1,2025-10-04,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000535_2023-H2,EMP000535,2023-H2,2025-07-18,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000536_2022-H1,EMP000536,2022-H1,2024-11-07,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000536_2023-H1,EMP000536,2023-H1,2026-05-28,COMPLETED,OUTSTANDING,2023-H1
REV_EMP000536_2023-H2,EMP000536,2023-H2,2025-11-13,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000537_2022-H1,EMP000537,2022-H1,2026-02-01,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000537_2022-H2,EMP000537,2022-H2,2025-05-17,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000537_2023-H2,EMP000537,2023-H2,2025-10-13,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000538_2022-H1,EMP000538,2022-H1,2025-11-08,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000538_2022-H2,EMP000538,2022-H2,2026-06-29,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000538_2023-H2,EMP000538,2023-H2,2026-06-12,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000539_2022-H1,EMP000539,2022-H1,2025-09-03,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000539_2023-H1,EMP000539,2023-H1,2024-10-02,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000539_2023-H2,EMP000539,2023-H2,2024-10-18,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000540_2022-H1,EMP000540,2022-H1,2025-06-10,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000540_2022-H2,EMP000540,2022-H2,2024-11-02,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000540_2023-H1,EMP000540,2023-H1,2025-06-09,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000540_2023-H2,EMP000540,2023-H2,2026-05-24,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000541_2022-H1,EMP000541,2022-H1,2026-04-03,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000541_2022-H2,EMP000541,2022-H2,2024-10-23,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000541_2023-H1,EMP000541,2023-H1,2025-07-31,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000541_2023-H2,EMP000541,2023-H2,2024-12-20,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000542_2022-H1,EMP000542,2022-H1,2025-03-03,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000542_2023-H1,EMP000542,2023-H1,2026-06-08,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000543_2022-H2,EMP000543,2022-H2,2026-02-09,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000543_2023-H2,EMP000543,2023-H2,2026-02-20,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000544_2022-H1,EMP000544,2022-H1,2025-10-31,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000544_2023-H2,EMP000544,2023-H2,2025-09-11,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000545_2022-H1,EMP000545,2022-H1,2026-09-20,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000545_2022-H2,EMP000545,2022-H2,2026-02-28,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000545_2023-H1,EMP000545,2023-H1,2026-07-27,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000545_2023-H2,EMP000545,2023-H2,2026-07-31,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000546_2022-H1,EMP000546,2022-H1,2025-11-10,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000546_2022-H2,EMP000546,2022-H2,2025-01-13,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000546_2023-H2,EMP000546,2023-H2,2026-04-18,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000547_2022-H1,EMP000547,2022-H1,2025-12-13,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000547_2022-H2,EMP000547,2022-H2,2025-03-19,COMPLETED,OUTSTANDING,2022-H2
REV_EMP000547_2023-H1,EMP000547,2023-H1,2026-09-08,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000547_2023-H2,EMP000547,2023-H2,2024-11-14,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000548_2022-H2,EMP000548,2022-H2,2024-10-18,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000548_2023-H2,EMP000548,2023-H2,2026-04-14,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000549_2022-H2,EMP000549,2022-H2,2025-01-07,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000549_2023-H1,EMP000549,2023-H1,2025-10-04,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000550_2022-H1,EMP000550,2022-H1,2026-02-09,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000550_2022-H2,EMP000550,2022-H2,2024-10-04,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000550_2023-H1,EMP000550,2023-H1,2025-09-21,COMPLETED,OUTSTANDING,2023-H1
REV_EMP000550_2023-H2,EMP000550,2023-H2,2026-08-25,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000551_2022-H1,EMP000551,2022-H1,2026-09-03,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000551_2022-H2,EMP000551,2022-H2,2026-01-13,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000551_2023-H2,EMP000551,2023-H2,2024-10-25,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000552_2022-H1,EMP000552,2022-H1,2025-03-27,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000552_2022-H2,EMP000552,2022-H2,2026-03-18,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000552_2023-H1,EMP000552,2023-H1,2026-02-05,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000552_2023-H2,EMP000552,2023-H2,2024-12-30,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000553_2022-H1,EMP000553,2022-H1,2024-10-01,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000553_2022-H2,EMP000553,2022-H2,2025-01-31,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000553_2023-H1,EMP000553,2023-H1,2026-01-24,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000553_2023-H2,EMP000553,2023-H2,2024-10-28,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000554_2022-H1,EMP000554,2022-H1,2026-08-23,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000554_2022-H2,EMP000554,2022-H2,2025-05-16,COMPLETED,OUTSTANDING,2022-H2
REV_EMP000554_2023-H1,EMP000554,2023-H1,2026-06-19,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000554_2023-H2,EMP000554,2023-H2,2026-05-29,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000555_2022-H1,EMP000555,2022-H1,2024-12-04,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000555_2023-H2,EMP000555,2023-H2,2025-09-09,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000556_2022-H1,EMP000556,2022-H1,2026-01-07,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000556_2022-H2,EMP000556,2022-H2,2025-01-30,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000556_2023-H1,EMP000556,2023-H1,2026-06-30,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000557_2022-H1,EMP000557,2022-H1,2025-12-23,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000557_2022-H2,EMP000557,2022-H2,2024-11-08,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000557_2023-H1,EMP000557,2023-H1,2026-06-17,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000557_2023-H2,EMP000557,2023-H2,2026-06-16,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000558_2022-H1,EMP000558,2022-H1,2024-12-11,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000558_2022-H2,EMP000558,2022-H2,2024-12-17,COMPLETED,OUTSTANDING,2022-H2
REV_EMP000558_2023-H1,EMP000558,2023-H1,2025-10-11,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000558_2023-H2,EMP000558,2023-H2,2025-12-26,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000559_2022-H1,EMP000559,2022-H1,2026-06-02,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000559_2022-H2,EMP000559,2022-H2,2026-01-11,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000559_2023-H1,EMP000559,2023-H1,2025-03-10,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000560_2022-H1,EMP000560,2022-H1,2024-11-08,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000560_2023-H1,EMP000560,2023-H1,2026-06-06,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000560_2023-H2,EMP000560,2023-H2,2025-02-24,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000561_2022-H1,EMP000561,2022-H1,2025-08-17,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000561_2022-H2,EMP000561,2022-H2,2025-06-09,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000561_2023-H1,EMP000561,2023-H1,2026-06-12,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000562_2022-H1,EMP000562,2022-H1,2026-07-01,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000562_2022-H2,EMP000562,2022-H2,2026-04-16,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000562_2023-H1,EMP000562,2023-H1,2026-02-28,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000562_2023-H2,EMP000562,2023-H2,2025-07-29,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000563_2022-H1,EMP000563,2022-H1,2025-05-29,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000563_2023-H2,EMP000563,2023-H2,2024-12-22,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000564_2023-H1,EMP000564,2023-H1,2026-03-05,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000565_2022-H1,EMP000565,2022-H1,2025-12-11,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000565_2022-H2,EMP000565,2022-H2,2025-11-18,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000565_2023-H1,EMP000565,2023-H1,2025-01-04,COMPLETED,OUTSTANDING,2023-H1
REV_EMP000565_2023-H2,EMP000565,2023-H2,2025-05-27,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000566_2022-H2,EMP000566,2022-H2,2026-07-01,COMPLETED,OUTSTANDING,2022-H2
REV_EMP000566_2023-H2,EMP000566,2023-H2,2026-05-29,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000567_2022-H1,EMP000567,2022-H1,2025-03-04,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000567_2022-H2,EMP000567,2022-H2,2026-05-06,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000567_2023-H1,EMP000567,2023-H1,2024-10-25,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000567_2023-H2,EMP000567,2023-H2,2025-12-24,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000568_2022-H1,EMP000568,2022-H1,2025-02-01,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000568_2022-H2,EMP000568,2022-H2,2025-06-07,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000568_2023-H1,EMP000568,2023-H1,2024-11-08,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000569_2022-H1,EMP000569,2022-H1,2024-12-22,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000569_2022-H2,EMP000569,2022-H2,2025-04-20,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000569_2023-H1,EMP000569,2023-H1,2025-01-07,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000570_2022-H1,EMP000570,2022-H1,2026-05-01,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000570_2022-H2,EMP000570,2022-H2,2025-08-08,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000570_2023-H2,EMP000570,2023-H2,2025-01-28,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000571_2022-H1,EMP000571,2022-H1,2026-03-14,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000571_2023-H1,EMP000571,2023-H1,2025-07-04,COMPLETED,OUTSTANDING,2023-H1
REV_EMP000571_2023-H2,EMP000571,2023-H2,2025-11-23,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000572_2022-H2,EMP000572,2022-H2,2025-01-26,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000572_2023-H1,EMP000572,2023-H1,2025-08-26,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000572_2023-H2,EMP000572,2023-H2,2025-03-28,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000573_2023-H1,EMP000573,2023-H1,2026-09-08,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000573_2023-H2,EMP000573,2023-H2,2025-12-16,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000574_2022-H1,EMP000574,2022-H1,2024-10-21,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000574_2022-H2,EMP000574,2022-H2,2025-01-01,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000574_2023-H1,EMP000574,2023-H1,2024-12-06,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000574_2023-H2,EMP000574,2023-H2,2026-05-27,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000575_2022-H2,EMP000575,2022-H2,2026-07-10,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000575_2023-H1,EMP000575,2023-H1,2026-01-24,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000576_2022-H1,EMP000576,2022-H1,2026-01-08,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000576_2022-H2,EMP000576,2022-H2,2025-07-09,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000576_2023-H1,EMP000576,2023-H1,2026-05-17,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000576_2023-H2,EMP000576,2023-H2,2025-01-20,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000577_2022-H1,EMP000577,2022-H1,2024-10-02,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000577_2023-H1,EMP000577,2023-H1,2026-08-04,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000578_2023-H2,EMP000578,2023-H2,2025-10-03,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000579_2022-H1,EMP000579,2022-H1,2024-11-21,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000579_2022-H2,EMP000579,2022-H2,2024-09-24,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000580_2022-H1,EMP000580,2022-H1,2024-09-25,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000580_2022-H2,EMP000580,2022-H2,2025-02-06,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000580_2023-H1,EMP000580,2023-H1,2026-09-09,COMPLETED,OUTSTANDING,2023-H1
REV_EMP000580_2023-H2,EMP000580,2023-H2,2024-11-28,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000581_2022-H1,EMP000581,2022-H1,2026-03-22,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000581_2022-H2,EMP000581,2022-H2,2026-02-08,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000581_2023-H1,EMP000581,2023-H1,2025-12-25,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000581_2023-H2,EMP000581,2023-H2,2026-08-09,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000582_2022-H2,EMP000582,2022-H2,2025-04-28,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000582_2023-H1,EMP000582,2023-H1,2025-08-09,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000582_2023-H2,EMP000582,2023-H2,2026-03-12,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000583_2022-H1,EMP000583,2022-H1,2026-06-09,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000583_2022-H2,EMP000583,2022-H2,2026-05-28,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000583_2023-H1,EMP000583,2023-H1,2026-05-13,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000584_2022-H1,EMP000584,2022-H1,2025-09-24,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000584_2022-H2,EMP000584,2022-H2,2026-03-11,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000584_2023-H2,EMP000584,2023-H2,2024-12-27,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000585_2022-H1,EMP000585,2022-H1,2025-02-27,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000585_2022-H2,EMP000585,2022-H2,2025-01-09,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000585_2023-H1,EMP000585,2023-H1,2026-01-29,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000585_2023-H2,EMP000585,2023-H2,2025-04-18,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000586_2022-H1,EMP000586,2022-H1,2025-10-31,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000586_2022-H2,EMP000586,2022-H2,2025-09-04,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000586_2023-H1,EMP000586,2023-H1,2025-08-06,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000586_2023-H2,EMP000586,2023-H2,2025-03-24,COMPLETED,MEETS_EXPECTATIONS,2023-H2
