issue_id,status,changed_timestamp,changed_by
ORGA-2124,DONE,2025-11-12 09:21:27,USR-99593
WIN-4676,TO_DO,2026-04-14 19:50:36,USR-20646
WIN-4676,IN_PROGRESS,2026-04-15 16:50:36,USR-20646
WIN-4676,IN_REVIEW,2026-04-17 11:50:36,USR-20646
WIN-4676,DONE,2026-04-18 00:50:36,USR-20646
TERM-7864,TO_DO,2025-11-22 12:43:00,USR-84395
TERM-7864,IN_PROGRESS,2025-11-24 05:43:00,USR-84395
TERM-7864,IN_REVIEW,2025-11-24 12:43:00,USR-84395
TERM-7864,DONE,2025-11-25 11:43:00,USR-84395
DEVE-6995,TO_DO,2025-09-27 18:19:56,USR-56176
DEVE-6995,IN_PROGRESS,2025-09-28 05:19:56,USR-56176
DEVE-6995,IN_REVIEW,2025-09-28 23:19:56,USR-56176
DEVE-6995,DONE,2025-09-29 16:19:56,USR-56176
LIST-7911,TO_DO,2026-02-21 06:55:41,USR-18285
LIST-7911,IN_PROGRESS,2026-02-23 03:55:41,USR-18285
LIST-7911,IN_REVIEW,2026-02-23 13:55:41,USR-18285
LIST-7911,DONE,2026-02-24 20:55:41,USR-18285
LIST-7911,REOPENED,2026-02-26 16:55:41,USR-82102
LIST-7911,IN_PROGRESS,2026-02-26 22:55:41,USR-18285
LIST-7911,DONE,2026-02-28 03:55:41,USR-18285
TERM-1062,TO_DO,2026-08-29 23:27:22,USR-81987
TERM-1062,IN_PROGRESS,2026-08-30 10:27:22,USR-81987
TERM-1062,IN_REVIEW,2026-08-30 20:27:22,USR-81987
TERM-1062,DONE,2026-08-31 15:27:22,USR-81987
CONF-8240,TO_DO,2026-02-22 23:07:57,USR-69250
CONF-8240,IN_PROGRESS,2026-02-24 16:07:57,USR-69250
CONF-8240,IN_REVIEW,2026-02-25 12:07:57,USR-69250
CONF-8240,DONE,2026-02-26 20:07:57,USR-69250
THES-3615,TO_DO,2026-01-28 22:57:47,USR-97410
THES-3615,IN_PROGRESS,2026-01-30 08:57:47,USR-97410
THES-3615,IN_REVIEW,2026-01-31 05:57:47,USR-97410
THES-3615,DONE,2026-02-01 15:57:47,USR-97410
TERM-5937,TO_DO,2026-03-09 11:57:07,USR-77889
TERM-5937,IN_PROGRESS,2026-03-09 16:57:07,USR-77889
TERM-5937,IN_REVIEW,2026-03-10 13:57:07,USR-77889
TERM-5937,DONE,2026-03-12 13:57:07,USR-77889
ORGA-9973,TO_DO,2025-10-10 11:38:45,USR-23577
ORGA-9973,IN_PROGRESS,2025-10-11 05:38:45,USR-23577
ORGA-9973,IN_REVIEW,2025-10-12 21:38:45,USR-23577
ORGA-9973,DONE,2025-10-13 21:38:45,USR-23577
WIN-5207,TO_DO,2026-08-17 08:12:42,USR-15695
WIN-5207,IN_PROGRESS,2026-08-19 03:12:42,USR-15695
WIN-5207,IN_REVIEW,2026-08-19 10:12:42,USR-15695
WIN-5207,DONE,2026-08-19 19:12:42,USR-15695
CONF-9078,TO_DO,2026-02-21 04:56:34,USR-23022
CONF-9078,IN_PROGRESS,2026-02-21 06:56:34,USR-23022
CONF-9078,IN_REVIEW,2026-02-23 02:56:34,USR-23022
CONF-9078,DONE,2026-02-24 07:56:34,USR-23022
CHOI-4692,TO_DO,2026-02-25 09:05:24,USR-78951
CHOI-4692,IN_PROGRESS,2026-02-25 22:05:24,USR-78951
CHOI-4692,IN_REVIEW,2026-02-27 22:05:24,USR-78951
CHOI-4692,DONE,2026-02-28 04:05:24,USR-78951
LIST-5542,TO_DO,2026-06-29 06:36:57,USR-49608
LIST-5542,IN_PROGRESS,2026-06-30 06:36:57,USR-49608
LIST-5542,IN_REVIEW,2026-06-30 14:36:57,USR-49608
LIST-5542,DONE,2026-06-30 22:36:57,USR-49608
ANIM-2492,TO_DO,2025-09-27 13:25:14,USR-44687
ANIM-2492,IN_PROGRESS,2025-09-27 20:25:14,USR-44687
ANIM-2492,IN_REVIEW,2025-09-29 20:25:14,USR-44687
ANIM-2492,DONE,2025-09-30 09:25:14,USR-44687
DEVE-2940,TO_DO,2026-04-17 23:25:22,USR-70931
DEVE-2940,IN_PROGRESS,2026-04-18 16:25:22,USR-70931
DEVE-2940,IN_REVIEW,2026-04-20 01:25:22,USR-70931
DEVE-2940,DONE,2026-04-20 12:25:22,USR-70931
LIST-7308,TO_DO,2026-05-05 07:49:37,USR-66531
LIST-7308,IN_PROGRESS,2026-05-06 23:49:37,USR-66531
LIST-7308,IN_REVIEW,2026-05-08 05:49:37,USR-66531
LIST-7308,DONE,2026-05-09 18:49:37,USR-66531
LIST-7308,REOPENED,2026-05-11 09:49:37,USR-25014
LIST-7308,IN_PROGRESS,2026-05-12 05:49:37,USR-66531
LIST-7308,DONE,2026-05-13 23:49:37,USR-66531
DEVE-2313,TO_DO,2026-04-16 21:45:22,USR-31417
DEVE-2313,IN_PROGRESS,2026-04-17 06:45:22,USR-31417
DEVE-2313,IN_REVIEW,2026-04-17 23:45:22,USR-31417
DEVE-2313,DONE,2026-04-18 07:45:22,USR-31417
DEVE-2313,REOPENED,2026-04-20 05:45:22,USR-59689
DEVE-2313,IN_PROGRESS,2026-04-20 21:45:22,USR-31417
DEVE-2313,DONE,2026-04-21 07:45:22,USR-31417
CONF-8645,TO_DO,2026-08-04 17:45:09,USR-17104
CONF-8645,IN_PROGRESS,2026-08-05 04:45:09,USR-17104
CONF-8645,IN_REVIEW,2026-08-06 04:45:09,USR-17104
CONF-8645,DONE,2026-08-08 01:45:09,USR-17104
CONF-1834,TO_DO,2025-10-30 17:18:41,USR-63354
CONF-1834,IN_PROGRESS,2025-11-01 04:18:41,USR-63354
CONF-1834,IN_REVIEW,2025-11-02 03:18:41,USR-63354
CONF-1834,DONE,2025-11-03 04:18:41,USR-63354
THES-2262,TO_DO,2026-05-30 00:32:40,USR-73464
THES-2262,IN_PROGRESS,2026-05-30 03:32:40,USR-73464
THES-2262,IN_REVIEW,2026-05-31 11:32:40,USR-73464
THES-2262,DONE,2026-05-31 23:32:40,USR-73464
LIST-8268,TO_DO,2026-09-10 10:17:30,USR-23173
LIST-8268,IN_PROGRESS,2026-09-12 09:17:30,USR-23173
LIST-8268,IN_REVIEW,2026-09-13 01:17:30,USR-23173
LIST-8268,DONE,2026-09-14 08:17:30,USR-23173
ORGA-2733,TO_DO,2026-03-24 19:28:15,USR-21835
ORGA-2733,IN_PROGRESS,2026-03-25 06:28:15,USR-21835
ORGA-2733,IN_REVIEW,2026-03-25 16:28:15,USR-21835
ORGA-2733,DONE,2026-03-26 06:28:15,USR-21835
CONF-7294,TO_DO,2025-11-03 10:45:27,USR-24573
CONF-7294,IN_PROGRESS,2025-11-04 02:45:27,USR-24573
CONF-7294,IN_REVIEW,2025-11-04 06:45:27,USR-24573
CONF-7294,DONE,2025-11-05 12:45:27,USR-24573
LIST-2737,TO_DO,2026-03-15 04:03:19,USR-15075
LIST-2737,IN_PROGRESS,2026-03-16 05:03:19,USR-15075
LIST-2737,IN_REVIEW,2026-03-17 05:03:19,USR-15075
LIST-2737,DONE,2026-03-18 12:03:19,USR-15075
DEVE-1241,TO_DO,2026-03-20 10:13:34,USR-92998
DEVE-1241,IN_PROGRESS,2026-03-21 01:13:34,USR-92998
DEVE-1241,IN_REVIEW,2026-03-22 04:13:34,USR-92998
DEVE-1241,DONE,2026-03-22 17:13:34,USR-92998
THES-7401,TO_DO,2026-01-07 14:24:39,USR-31747
THES-7401,IN_PROGRESS,2026-01-08 14:24:39,USR-31747
THES-7401,IN_REVIEW,2026-01-09 21:24:39,USR-31747
THES-7401,DONE,2026-01-10 15:24:39,USR-31747
TERM-1326,TO_DO,2026-08-17 05:28:59,USR-92210
TERM-1326,IN_PROGRESS,2026-08-19 03:28:59,USR-92210
TERM-1326,IN_REVIEW,2026-08-19 12:28:59,USR-92210
TERM-1326,DONE,2026-08-20 05:28:59,USR-92210
WIN-3327,TO_DO,2026-08-21 01:53:01,USR-91885
WIN-3327,IN_PROGRESS,2026-08-22 03:53:01,USR-91885
WIN-3327,IN_REVIEW,2026-08-22 09:53:01,USR-91885
WIN-3327,DONE,2026-08-22 11:53:01,USR-91885
WIN-3327,REOPENED,2026-08-23 19:53:01,USR-71348
WIN-3327,IN_PROGRESS,2026-08-23 20:53:01,USR-91885
WIN-3327,DONE,2026-08-24 13:53:01,USR-91885
PROF-6963,TO_DO,2025-10-21 13:17:10,USR-51750
PROF-6963,IN_PROGRESS,2025-10-22 09:17:10,USR-51750
PROF-6963,IN_REVIEW,2025-10-23 00:17:10,USR-51750
PROF-6963,DONE,2025-10-24 22:17:10,USR-51750
PROF-6963,REOPENED,2025-10-26 20:17:10,USR-62610
PROF-6963,IN_PROGRESS,2025-10-27 00:17:10,USR-51750
PROF-6963,DONE,2025-10-28 19:17:10,USR-51750
LIST-4639,TO_DO,2026-08-22 03:01:00,USR-27781
LIST-4639,IN_PROGRESS,2026-08-22 05:01:00,USR-27781
LIST-4639,IN_REVIEW,2026-08-23 02:01:00,USR-27781
LIST-4639,DONE,2026-08-23 10:01:00,USR-27781
CONF-2222,TO_DO,2025-10-19 15:04:09,USR-30644
CONF-2222,IN_PROGRESS,2025-10-19 21:04:09,USR-30644
CONF-2222,IN_REVIEW,2025-10-20 23:04:09,USR-30644
CONF-2222,DONE,2025-10-22 07:04:09,USR-30644
WIN-7359,TO_DO,2025-11-28 10:30:13,USR-96980
WIN-7359,IN_PROGRESS,2025-11-29 09:30:13,USR-96980
WIN-7359,IN_REVIEW,2025-11-30 01:30:13,USR-96980
WIN-7359,DONE,2025-11-30 22:30:13,USR-96980
THES-2531,TO_DO,2026-04-25 12:43:49,USR-33652
THES-2531,IN_PROGRESS,2026-04-25 23:43:49,USR-33652
THES-2531,IN_REVIEW,2026-04-27 08:43:49,USR-33652
THES-2531,DONE,2026-04-28 18:43:49,USR-33652
THES-2531,REOPENED,2026-04-30 09:43:49,USR-15695
THES-2531,IN_PROGRESS,2026-04-30 23:43:49,USR-33652
THES-2531,DONE,2026-05-01 10:43:49,USR-33652
WIN-8740,TO_DO,2025-10-19 20:34:42,USR-43862
WIN-8740,IN_PROGRESS,2025-10-21 02:34:42,USR-43862
WIN-8740,IN_REVIEW,2025-10-22 11:34:42,USR-43862
WIN-8740,DONE,2025-10-23 10:34:42,USR-43862
ANIM-4837,TO_DO,2026-03-26 01:46:27,USR-40539
ANIM-4837,IN_PROGRESS,2026-03-26 19:46:27,USR-40539
ANIM-4837,IN_REVIEW,2026-03-27 06:46:27,USR-40539
ANIM-4837,DONE,2026-03-28 08:46:27,USR-40539
DEVE-8567,TO_DO,2026-07-14 06:08:24,USR-28643
DEVE-8567,IN_PROGRESS,2026-07-15 11:08:24,USR-28643
DEVE-8567,IN_REVIEW,2026-07-16 12:08:24,USR-28643
DEVE-8567,DONE,2026-07-17 07:08:24,USR-28643
TERM-8676,TO_DO,2026-08-01 06:44:45,USR-23947
TERM-8676,IN_PROGRESS,2026-08-01 11:44:45,USR-23947
TERM-8676,IN_REVIEW,2026-08-02 21:44:45,USR-23947
TERM-8676,DONE,2026-08-04 04:44:45,USR-23947
TERM-8676,REOPENED,2026-08-04 13:44:45,USR-99974
TERM-8676,IN_PROGRESS,2026-08-05 01:44:45,USR-23947
TERM-8676,DONE,2026-08-06 05:44:45,USR-23947
CHOI-8875,TO_DO,2026-01-26 20:29:44,USR-23446
CHOI-8875,IN_PROGRESS,2026-01-27 11:29:44,USR-23446
CHOI-8875,IN_REVIEW,2026-01-27 19:29:44,USR-23446
CHOI-8875,DONE,2026-01-29 04:29:44,USR-23446
CHOI-4739,TO_DO,2026-08-15 06:35:19,USR-96511
CHOI-4739,IN_PROGRESS,2026-08-16 16:35:19,USR-96511
CHOI-4739,IN_REVIEW,2026-08-17 14:35:19,USR-96511
CHOI-4739,DONE,2026-08-19 13:35:19,USR-96511
ANIM-7280,TO_DO,2026-06-25 10:58:33,USR-83385
ANIM-7280,IN_PROGRESS,2026-06-27 07:58:33,USR-83385
ANIM-7280,IN_REVIEW,2026-06-28 18:58:33,USR-83385
ANIM-7280,DONE,2026-06-29 21:58:33,USR-83385
ANIM-7280,REOPENED,2026-06-30 08:58:33,USR-40539
ANIM-7280,IN_PROGRESS,2026-06-30 23:58:33,USR-83385
ANIM-7280,DONE,2026-07-01 14:58:33,USR-83385
LIST-9457,TO_DO,2026-04-30 14:43:09,USR-63841
LIST-9457,IN_PROGRESS,2026-05-01 20:43:09,USR-63841
LIST-9457,IN_REVIEW,2026-05-03 15:43:09,USR-63841
LIST-9457,DONE,2026-05-04 17:43:09,USR-63841
PROF-3356,TO_DO,2026-08-17 17:49:26,USR-57381
PROF-3356,IN_PROGRESS,2026-08-18 20:49:26,USR-57381
PROF-3356,IN_REVIEW,2026-08-20 04:49:26,USR-57381
PROF-3356,DONE,2026-08-21 08:49:26,USR-57381
ANIM-6867,TO_DO,2026-03-30 01:53:57,USR-37631
ANIM-6867,IN_PROGRESS,2026-03-31 17:53:57,USR-37631
ANIM-6867,IN_REVIEW,2026-03-31 22:53:57,USR-37631
ANIM-6867,DONE,2026-04-02 02:53:57,USR-37631
DEVE-5313,TO_DO,2025-10-24 09:49:47,USR-39571
DEVE-5313,IN_PROGRESS,2025-10-24 14:49:47,USR-39571
DEVE-5313,IN_REVIEW,2025-10-26 12:49:47,USR-39571
DEVE-5313,DONE,2025-10-27 11:49:47,USR-39571
PROF-5255,TO_DO,2026-05-03 00:01:02,USR-59823
PROF-5255,IN_PROGRESS,2026-05-04 08:01:02,USR-59823
PROF-5255,IN_REVIEW,2026-05-04 22:01:02,USR-59823
PROF-5255,DONE,2026-05-06 12:01:02,USR-59823
PROF-5255,REOPENED,2026-05-07 16:01:02,USR-78951
PROF-5255,IN_PROGRESS,2026-05-08 16:01:02,USR-59823
PROF-5255,DONE,2026-05-09 01:01:02,USR-59823
WIN-8362,TO_DO,2026-01-04 09:02:50,USR-16258
WIN-8362,IN_PROGRESS,2026-01-05 13:02:50,USR-16258
WIN-8362,IN_REVIEW,2026-01-06 19:02:50,USR-16258
WIN-8362,DONE,2026-01-07 00:02:50,USR-16258
LIST-8591,TO_DO,2026-04-26 20:39:16,USR-48829
LIST-8591,IN_PROGRESS,2026-04-28 11:39:16,USR-48829
LIST-8591,IN_REVIEW,2026-04-30 10:39:16,USR-48829
LIST-8591,DONE,2026-04-30 13:39:16,USR-48829
LIST-5254,TO_DO,2026-09-07 23:19:25,USR-84177
LIST-5254,IN_PROGRESS,2026-09-09 06:19:25,USR-84177
LIST-5254,IN_REVIEW,2026-09-11 06:19:25,USR-84177
LIST-5254,DONE,2026-09-11 21:19:25,USR-84177
LIST-5254,REOPENED,2026-09-12 10:19:25,USR-24168
LIST-5254,IN_PROGRESS,2026-09-12 12:19:25,USR-84177
LIST-5254,DONE,2026-09-13 03:19:25,USR-84177
ANIM-3412,TO_DO,2025-12-24 10:22:16,USR-75799
ANIM-3412,IN_PROGRESS,2025-12-25 15:22:16,USR-75799
ANIM-3412,IN_REVIEW,2025-12-27 07:22:16,USR-75799
ANIM-3412,DONE,2025-12-27 16:22:16,USR-75799
THES-7929,TO_DO,2025-10-15 08:44:51,USR-59192
THES-7929,IN_PROGRESS,2025-10-16 04:44:51,USR-59192
THES-7929,IN_REVIEW,2025-10-16 23:44:51,USR-59192
THES-7929,DONE,2025-10-18 12:44:51,USR-59192
CONF-4812,TO_DO,2026-05-25 16:17:30,USR-36090
CONF-4812,IN_PROGRESS,2026-05-27 07:17:30,USR-36090
CONF-4812,IN_REVIEW,2026-05-27 20:17:30,USR-36090
CONF-4812,DONE,2026-05-28 09:17:30,USR-36090
CONF-4812,REOPENED,2026-05-28 12:17:30,USR-41029
CONF-4812,IN_PROGRESS,2026-05-28 18:17:30,USR-36090
CONF-4812,DONE,2026-05-30 00:17:30,USR-36090
CONF-1227,TO_DO,2026-05-15 15:44:37,USR-83874
CONF-1227,IN_PROGRESS,2026-05-17 00:44:37,USR-83874
CONF-1227,IN_REVIEW,2026-05-17 06:44:37,USR-83874
CONF-1227,DONE,2026-05-17 11:44:37,USR-83874
CONF-1227,REOPENED,2026-05-18 16:44:37,USR-72205
CONF-1227,IN_PROGRESS,2026-05-19 10:44:37,USR-83874
CONF-1227,DONE,2026-05-19 15:44:37,USR-83874
THES-8382,TO_DO,2025-11-07 13:15:35,USR-55820
THES-8382,IN_PROGRESS,2025-11-08 03:15:35,USR-55820
THES-8382,IN_REVIEW,2025-11-09 09:15:35,USR-55820
THES-8382,DONE,2025-11-09 13:15:35,USR-55820
DEVE-1539,TO_DO,2026-06-12 14:58:45,USR-62743
DEVE-1539,IN_PROGRESS,2026-06-13 08:58:45,USR-62743
DEVE-1539,IN_REVIEW,2026-06-14 03:58:45,USR-62743
DEVE-1539,DONE,2026-06-15 05:58:45,USR-62743
PROF-2853,TO_DO,2026-06-20 14:56:41,USR-65518
PROF-2853,IN_PROGRESS,2026-06-21 07:56:41,USR-65518
PROF-2853,IN_REVIEW,2026-06-22 20:56:41,USR-65518
PROF-2853,DONE,2026-06-22 22:56:41,USR-65518
PROF-1532,TO_DO,2026-03-18 20:04:05,USR-62855
PROF-1532,IN_PROGRESS,2026-03-20 13:04:05,USR-62855
PROF-1532,IN_REVIEW,2026-03-22 13:04:05,USR-62855
PROF-1532,DONE,2026-03-24 06:04:05,USR-62855
WIN-2781,TO_DO,2025-12-26 17:53:18,USR-15726
WIN-2781,IN_PROGRESS,2025-12-28 02:53:18,USR-15726
WIN-2781,IN_REVIEW,2025-12-28 15:53:18,USR-15726
WIN-2781,DONE,2025-12-30 03:53:18,USR-15726
ANIM-2931,TO_DO,2025-10-29 01:23:45,USR-82529
ANIM-2931,IN_PROGRESS,2025-10-30 06:23:45,USR-82529
ANIM-2931,IN_REVIEW,2025-10-30 11:23:45,USR-82529
ANIM-2931,DONE,2025-10-30 21:23:45,USR-82529
ORGA-8414,TO_DO,2026-02-12 17:19:57,USR-65851
ORGA-8414,IN_PROGRESS,2026-02-14 12:19:57,USR-65851
ORGA-8414,IN_REVIEW,2026-02-15 09:19:57,USR-65851
ORGA-8414,DONE,2026-02-16 09:19:57,USR-65851
CONF-9015,TO_DO,2025-10-16 15:53:18,USR-84228
CONF-9015,IN_PROGRESS,2025-10-18 01:53:18,USR-84228
CONF-9015,IN_REVIEW,2025-10-19 13:53:18,USR-84228
CONF-9015,DONE,2025-10-20 18:53:18,USR-84228
DEVE-7859,TO_DO,2026-09-13 23:53:09,USR-77621
DEVE-7859,IN_PROGRESS,2026-09-14 01:53:09,USR-77621
DEVE-7859,IN_REVIEW,2026-09-15 21:53:09,USR-77621
DEVE-7859,DONE,2026-09-17 20:53:09,USR-77621
CONF-3814,TO_DO,2025-10-09 08:48:56,USR-96511
CONF-3814,IN_PROGRESS,2025-10-10 01:48:56,USR-96511
CONF-3814,IN_REVIEW,2025-10-11 18:48:56,USR-96511
CONF-3814,DONE,2025-10-11 22:48:56,USR-96511
CHOI-9883,TO_DO,2026-03-26 00:35:51,USR-74260
CHOI-9883,IN_PROGRESS,2026-03-26 17:35:51,USR-74260
CHOI-9883,IN_REVIEW,2026-03-27 08:35:51,USR-74260
CHOI-9883,DONE,2026-03-27 21:35:51,USR-74260
ANIM-5008,TO_DO,2025-10-22 11:35:44,USR-30374
ANIM-5008,IN_PROGRESS,2025-10-22 16:35:44,USR-30374
ANIM-5008,IN_REVIEW,2025-10-23 01:35:44,USR-30374
ANIM-5008,DONE,2025-10-24 18:35:44,USR-30374
PROF-6531,TO_DO,2026-05-26 12:28:51,USR-59372
PROF-6531,IN_PROGRESS,2026-05-28 03:28:51,USR-59372
PROF-6531,IN_REVIEW,2026-05-29 13:28:51,USR-59372
PROF-6531,DONE,2026-05-31 02:28:51,USR-59372
CHOI-4410,TO_DO,2025-09-28 02:38:33,USR-41147
CHOI-4410,IN_PROGRESS,2025-09-29 05:38:33,USR-41147
CHOI-4410,IN_REVIEW,2025-09-29 17:38:33,USR-41147
CHOI-4410,DONE,2025-10-01 08:38:33,USR-41147
ANIM-1118,TO_DO,2026-06-25 07:16:26,USR-15965
ANIM-1118,IN_PROGRESS,2026-06-25 16:16:26,USR-15965
ANIM-1118,IN_REVIEW,2026-06-26 02:16:26,USR-15965
ANIM-1118,DONE,2026-06-26 21:16:26,USR-15965
THES-3649,TO_DO,2026-06-07 21:48:55,USR-55236
THES-3649,IN_PROGRESS,2026-06-09 13:48:55,USR-55236
THES-3649,IN_REVIEW,2026-06-11 06:48:55,USR-55236
THES-3649,DONE,2026-06-11 16:48:55,USR-55236
THES-3337,TO_DO,2026-09-15 01:57:20,USR-67132
THES-3337,IN_PROGRESS,2026-09-16 16:57:20,USR-67132
THES-3337,IN_REVIEW,2026-09-17 17:57:20,USR-67132
THES-3337,DONE,2026-09-18 12:57:20,USR-67132
THES-1243,TO_DO,2026-04-04 00:48:39,USR-24573
THES-1243,IN_PROGRESS,2026-04-05 06:48:39,USR-24573
THES-1243,IN_REVIEW,2026-04-06 05:48:39,USR-24573
THES-1243,DONE,2026-04-07 22:48:39,USR-24573
CONF-3169,TO_DO,2025-10-25 13:27:39,USR-20322
CONF-3169,IN_PROGRESS,2025-10-26 05:27:39,USR-20322
CONF-3169,IN_REVIEW,2025-10-28 05:27:39,USR-20322
CONF-3169,DONE,2025-10-29 08:27:39,USR-20322
ORGA-5490,TO_DO,2026-06-23 14:48:30,USR-39041
ORGA-5490,IN_PROGRESS,2026-06-23 22:48:30,USR-39041
ORGA-5490,IN_REVIEW,2026-06-24 09:48:30,USR-39041
ORGA-5490,DONE,2026-06-26 07:48:30,USR-39041
CONF-7975,TO_DO,2026-01-17 04:05:35,USR-29142
CONF-7975,IN_PROGRESS,2026-01-17 16:05:35,USR-29142
CONF-7975,IN_REVIEW,2026-01-19 12:05:35,USR-29142
CONF-7975,DONE,2026-01-21 00:05:35,USR-29142
CONF-7975,REOPENED,2026-01-21 19:05:35,USR-35048
CONF-7975,IN_PROGRESS,2026-01-22 06:05:35,USR-29142
CONF-7975,DONE,2026-01-22 18:05:35,USR-29142
CHOI-2000,TO_DO,2026-04-05 13:00:36,USR-34931
CHOI-2000,IN_PROGRESS,2026-04-06 13:00:36,USR-34931
CHOI-2000,IN_REVIEW,2026-04-06 15:00:36,USR-34931
CHOI-2000,DONE,2026-04-07 13:00:36,USR-34931
CHOI-4438,TO_DO,2025-10-25 05:55:06,USR-56438
CHOI-4438,IN_PROGRESS,2025-10-27 01:55:06,USR-56438
CHOI-4438,IN_REVIEW,2025-10-27 06:55:06,USR-56438
CHOI-4438,DONE,2025-10-28 17:55:06,USR-56438
TERM-8552,TO_DO,2025-12-07 07:30:15,USR-14705
TERM-8552,IN_PROGRESS,2025-12-07 17:30:15,USR-14705
TERM-8552,IN_REVIEW,2025-12-08 04:30:15,USR-14705
TERM-8552,DONE,2025-12-08 11:30:15,USR-14705
LIST-4870,TO_DO,2025-10-24 00:42:09,USR-92991
LIST-4870,IN_PROGRESS,2025-10-24 09:42:09,USR-92991
LIST-4870,IN_REVIEW,2025-10-26 00:42:09,USR-92991
LIST-4870,DONE,2025-10-26 13:42:09,USR-92991
CHOI-9892,TO_DO,2026-09-09 12:55:39,USR-73242
CHOI-9892,IN_PROGRESS,2026-09-10 02:55:39,USR-73242
CHOI-9892,IN_REVIEW,2026-09-10 17:55:39,USR-73242
CHOI-9892,DONE,2026-09-11 10:55:39,USR-73242
CONF-8045,TO_DO,2026-03-06 17:26:36,USR-77811
CONF-8045,IN_PROGRESS,2026-03-08 16:26:36,USR-77811
CONF-8045,IN_REVIEW,2026-03-10 04:26:36,USR-77811
CONF-8045,DONE,2026-03-12 00:26:36,USR-77811
ORGA-5504,TO_DO,2026-05-24 06:39:34,USR-79588
ORGA-5504,IN_PROGRESS,2026-05-25 17:39:34,USR-79588
ORGA-5504,IN_REVIEW,2026-05-27 04:39:34,USR-79588
ORGA-5504,DONE,2026-05-27 18:39:34,USR-79588
ORGA-5504,REOPENED,2026-05-29 06:39:34,USR-54396
ORGA-5504,IN_PROGRESS,2026-05-29 12:39:34,USR-79588
ORGA-5504,DONE,2026-05-30 12:39:34,USR-79588
ORGA-8828,TO_DO,2026-09-20 14:33:40,USR-83385
ORGA-8828,IN_PROGRESS,2026-09-21 22:33:40,USR-83385
ORGA-8828,IN_REVIEW,2026-09-22 08:33:40,USR-83385
ORGA-8828,DONE,2026-09-24 04:33:40,USR-83385
ORGA-8828,REOPENED,2026-09-25 19:33:40,USR-78951
ORGA-8828,IN_PROGRESS,2026-09-26 01:33:40,USR-83385
ORGA-8828,DONE,2026-09-27 04:33:40,USR-83385
CHOI-4550,TO_DO,2025-12-08 04:55:16,USR-33850
CHOI-4550,IN_PROGRESS,2025-12-09 07:55:16,USR-33850
CHOI-4550,IN_REVIEW,2025-12-09 19:55:16,USR-33850
CHOI-4550,DONE,2025-12-11 08:55:16,USR-33850
ANIM-4007,TO_DO,2026-02-27 10:33:27,USR-31012
ANIM-4007,IN_PROGRESS,2026-02-27 22:33:27,USR-31012
ANIM-4007,IN_REVIEW,2026-02-28 19:33:27,USR-31012
ANIM-4007,DONE,2026-03-02 01:33:27,USR-31012
LIST-7736,TO_DO,2026-08-05 05:27:37,USR-20561
LIST-7736,IN_PROGRESS,2026-08-05 17:27:37,USR-20561
LIST-7736,IN_REVIEW,2026-08-06 10:27:37,USR-20561
LIST-7736,DONE,2026-08-07 05:27:37,USR-20561
CHOI-3867,TO_DO,2026-04-17 03:33:04,USR-38221
CHOI-3867,IN_PROGRESS,2026-04-17 15:33:04,USR-38221
CHOI-3867,IN_REVIEW,2026-04-19 13:33:04,USR-38221
CHOI-3867,DONE,2026-04-20 19:33:04,USR-38221
ANIM-7715,TO_DO,2026-05-16 08:15:05,USR-71186
ANIM-7715,IN_PROGRESS,2026-05-16 22:15:05,USR-71186
ANIM-7715,IN_REVIEW,2026-05-17 11:15:05,USR-71186
ANIM-7715,DONE,2026-05-17 17:15:05,USR-71186
CHOI-1644,TO_DO,2025-11-28 21:32:51,USR-37884
CHOI-1644,IN_PROGRESS,2025-11-30 11:32:51,USR-37884
CHOI-1644,IN_REVIEW,2025-12-01 03:32:51,USR-37884
CHOI-1644,DONE,2025-12-01 20:32:51,USR-37884
CHOI-1644,REOPENED,2025-12-02 21:32:51,USR-10726
CHOI-1644,IN_PROGRESS,2025-12-03 04:32:51,USR-37884
CHOI-1644,DONE,2025-12-04 18:32:51,USR-37884
CONF-3910,TO_DO,2025-11-04 09:09:07,USR-60181
CONF-3910,IN_PROGRESS,2025-11-05 11:09:07,USR-60181
CONF-3910,IN_REVIEW,2025-11-05 13:09:07,USR-60181
CONF-3910,DONE,2025-11-07 11:09:07,USR-60181
CONF-3910,REOPENED,2025-11-07 15:09:07,USR-88697
CONF-3910,IN_PROGRESS,2025-11-08 05:09:07,USR-60181
CONF-3910,DONE,2025-11-08 10:09:07,USR-60181
LIST-3352,TO_DO,2026-06-20 12:18:38,USR-14207
LIST-3352,IN_PROGRESS,2026-06-22 09:18:38,USR-14207
LIST-3352,IN_REVIEW,2026-06-23 13:18:38,USR-14207
LIST-3352,DONE,2026-06-23 18:18:38,USR-14207
ORGA-3126,TO_DO,2026-04-28 15:13:55,USR-98916
ORGA-3126,IN_PROGRESS,2026-04-30 05:13:55,USR-98916
ORGA-3126,IN_REVIEW,2026-05-01 03:13:55,USR-98916
ORGA-3126,DONE,2026-05-01 19:13:55,USR-98916
ANIM-4274,TO_DO,2025-11-02 12:36:54,USR-81228
ANIM-4274,IN_PROGRESS,2025-11-04 09:36:54,USR-81228
ANIM-4274,IN_REVIEW,2025-11-04 18:36:54,USR-81228
ANIM-4274,DONE,2025-11-05 09:36:54,USR-81228
ORGA-2878,TO_DO,2026-04-22 16:59:51,USR-58929
