attendance_event_id,employee_id,event_date,location_type,event_type
b7eb2ad8-1ca0-46cb-a2f3-47a2a7764552,EMP000522,2026-09-15,OFFICE,OFFICE
15f6b986-3548-41a4-846c-af15ff290fcd,EMP000522,2026-09-16,OFFICE,OFFICE
975ce33c-b4f6-410a-a40c-c73f34aa6335,EMP000522,2026-09-17,NON_OFFICE,REMOTE
f746a7b8-fd5f-418a-be19-b3362690297b,EMP000522,2026-09-18,OFFICE,OFFICE
253217c7-2049-457f-8cf4-5fcb82b83486,EMP000523,2025-09-26,NON_OFFICE,REMOTE
99605bfc-3e3b-498b-82e2-bf60eb190f45,EMP000523,2025-09-29,OFFICE,OFFICE
3c2a48e9-b91a-4dd5-a58b-90c96eba32fb,EMP000523,2025-09-30,OFFICE,OFFICE
e4d5e4ac-2369-4e95-b7c2-a21ca43deb4b,EMP000523,2025-10-01,OFFICE,OFFICE
870e6e0b-d660-4777-91b7-150cb14c5c87,EMP000523,2025-10-02,OFFICE,OFFICE
52652c29-3d80-4b80-80ec-9a2571ca7f47,EMP000523,2025-10-03,OFFICE,OFFICE
2bb1cb0c-494f-4ba0-9e29-68a8e3f82597,EMP000523,2025-10-06,OFFICE,OFFICE
743502b1-6f5c-488f-8782-df124c8604d3,EMP000523,2025-10-07,OFFICE,OFFICE
5cc42895-cf16-467c-ac25-fc5c09edace8,EMP000523,2025-10-08,OFFICE,OFFICE
25c2f870-218a-4d50-90d5-b06bcdd6bcf0,EMP000523,2025-10-09,NON_OFFICE,LEAVE
6d583e80-e118-42e2-aa44-827be5ba6168,EMP000523,2025-10-10,OFFICE,OFFICE
fb57c3c8-d67b-4ed0-8375-2057aef25a49,EMP000523,2025-10-13,OFFICE,OFFICE
3a36b5ed-dde6-4f0e-b749-71928000fae6,EMP000523,2025-10-14,OFFICE,OFFICE
704c3cc7-03d5-43a9-827a-f3f59214d5a4,EMP000523,2025-10-15,OFFICE,OFFICE
d8db198c-af70-4f7a-a569-821cd19a78b6,EMP000523,2025-10-16,OFFICE,OFFICE
0aac3d10-828a-4910-8f97-b0e23c77b59a,EMP000523,2025-10-17,NON_OFFICE,REMOTE
ed581e1a-d023-4457-94a0-6f5fa76c301a,EMP000523,2025-10-20,NON_OFFICE,BUSINESS_TRAVEL
1749648c-4676-4520-8cdd-da9ca7471185,EMP000523,2025-10-21,OFFICE,OFFICE
5c352233-9cfb-4bca-b468-f0d7d193a5f8,EMP000523,2025-10-22,OFFICE,OFFICE
ec9271da-89ee-4672-b187-3e78cf9ed1ab,EMP000523,2025-10-23,OFFICE,OFFICE
a92203f4-3038-4053-b782-c0136bf927dd,EMP000523,2025-10-24,OFFICE,OFFICE
5a4ebdef-e604-4778-8128-486cb7eedbae,EMP000523,2025-10-27,OFFICE,OFFICE
cd52176b-3827-45bc-9b10-678e865345fd,EMP000523,2025-10-28,OFFICE,OFFICE
a712da34-319c-4bd5-a940-d324f5079168,EMP000523,2025-10-29,OFFICE,OFFICE
8f70e164-370b-45f9-8bf1-544cae172e03,EMP000523,2025-10-30,NON_OFFICE,REMOTE
d7821d66-5020-4dca-bc01-8133dc83b61e,EMP000523,2025-10-31,NON_OFFICE,BUSINESS_TRAVEL
5946c8a1-0528-47dd-8501-aa352c93dc04,EMP000523,2025-11-03,OFFICE,OFFICE
2e6477aa-1d53-494f-9d26-166aa1b89cda,EMP000523,2025-11-04,NON_OFFICE,REMOTE
b302a929-5845-4edd-8c23-f353826b31f3,EMP000523,2025-11-05,NON_OFFICE,REMOTE
63e67c85-9a58-4a7e-a3a0-146540fae832,EMP000523,2025-11-06,OFFICE,OFFICE
b6f67c51-57e2-4286-9782-3442e0151ba1,EMP000523,2025-11-07,OFFICE,OFFICE
bff0a2a6-9ea6-4b6f-ad57-f7b5975640d2,EMP000523,2025-11-10,NON_OFFICE,REMOTE
7dce9f93-31c6-4440-bd51-7f4d10e19f50,EMP000523,2025-11-11,NON_OFFICE,REMOTE
d65f1a41-e22c-4a45-9f13-462b824567a9,EMP000523,2025-11-12,OFFICE,OFFICE
a4ed6637-9e1d-4203-af93-d069ac89d54a,EMP000523,2025-11-13,NON_OFFICE,REMOTE
625523f6-59db-4609-8462-ac271a49d5b9,EMP000523,2025-11-14,OFFICE,OFFICE
43862c59-b4b0-4550-91ef-d5b7a659546c,EMP000523,2025-11-17,OFFICE,OFFICE
6e755660-dc67-4c0e-b5c5-f65df84d522f,EMP000523,2025-11-18,NON_OFFICE,REMOTE
a854ae0a-8d56-4d3d-9d9a-6e2c9600940c,EMP000523,2025-11-19,OFFICE,OFFICE
da003e4a-6c3f-416a-8e20-6d876821a314,EMP000523,2025-11-20,OFFICE,OFFICE
09feca60-da05-42a6-9ef0-c67099e27cbe,EMP000523,2025-11-21,OFFICE,OFFICE
bb06e18b-9f4c-4ac2-9aad-33416ae1ee79,EMP000523,2025-11-24,OFFICE,OFFICE
b532d670-e764-43d8-bfbb-d38a93af8c5d,EMP000523,2025-11-25,OFFICE,OFFICE
b2faa6a3-42c8-45e5-9ff0-cf094afd77ab,EMP000523,2025-11-26,NON_OFFICE,REMOTE
6bbdcab7-4a37-46aa-95e1-960e625ba63e,EMP000523,2025-11-27,OFFICE,OFFICE
1fa21e86-571e-4490-90cd-d9abdffd51d2,EMP000523,2025-11-28,OFFICE,OFFICE
db25c48a-23d0-4475-b77b-51196958c992,EMP000523,2025-12-01,OFFICE,OFFICE
4ae76125-ebfc-4259-8e58-cd0af9083630,EMP000523,2025-12-02,OFFICE,OFFICE
e54dc314-9d1a-4e18-97c0-a457028bf954,EMP000523,2025-12-03,NON_OFFICE,REMOTE
54c8211a-d097-4351-aa2b-1ce1250bb43e,EMP000523,2025-12-04,OFFICE,OFFICE
0117cc2a-b2f5-412d-a43b-ed1ec6d22594,EMP000523,2025-12-05,OFFICE,OFFICE
58389e5d-e309-4a08-862c-c04a10f8f778,EMP000523,2025-12-08,OFFICE,OFFICE
a75a1334-53d9-4c8c-b8ef-15157045c1e7,EMP000523,2025-12-09,NON_OFFICE,LEAVE
1370261a-0bfc-4996-8e8d-dd5d014246c9,EMP000523,2025-12-10,OFFICE,OFFICE
c43ff247-5493-473a-af28-0d4a0de20226,EMP000523,2025-12-11,NON_OFFICE,REMOTE
1f1f983b-65aa-44e2-9e26-95266edd4fa1,EMP000523,2025-12-12,OFFICE,OFFICE
dfb02aa4-ed42-43f7-ba6b-750a8fdac846,EMP000523,2025-12-15,OFFICE,OFFICE
c65df3c8-0a9a-4f0a-8e12-193ea9a0e797,EMP000523,2025-12-16,OFFICE,OFFICE
7940caa3-e3df-43aa-a17e-464268dfb99d,EMP000523,2025-12-17,NON_OFFICE,REMOTE
301df849-9ae3-42ff-ba33-5255049189a5,EMP000523,2025-12-18,OFFICE,OFFICE
bfb5c04f-f279-4dd5-a0cb-422551736c28,EMP000523,2025-12-19,OFFICE,OFFICE
13bf1fc4-21e5-4923-8ad5-16701b652779,EMP000523,2025-12-22,OFFICE,OFFICE
95c18aab-347f-4162-8f4f-05356d9f1429,EMP000523,2025-12-23,OFFICE,OFFICE
65494712-5d6e-4c4a-94a1-571811a6571c,EMP000523,2025-12-24,OFFICE,OFFICE
32d2a836-a677-445b-9172-5d465ef3187f,EMP000523,2025-12-25,OFFICE,OFFICE
8a6aeaeb-759a-4bdc-9bd2-cd5074bdbb5a,EMP000523,2025-12-26,OFFICE,OFFICE
6a2762f0-4767-4b2d-b946-a0041c69c1a6,EMP000523,2025-12-29,OFFICE,OFFICE
68a20b85-2e57-4a88-90d4-7df1d7611b29,EMP000523,2025-12-30,NON_OFFICE,REMOTE
7679d55f-21a5-4387-b36e-59289dc8afb1,EMP000523,2025-12-31,NON_OFFICE,LEAVE
d5846a12-d942-424d-9703-2c8d232adefa,EMP000523,2026-01-01,OFFICE,OFFICE
c62e6fc3-a037-4907-a2f3-0817992badd4,EMP000523,2026-01-02,OFFICE,OFFICE
550c7deb-1072-4618-891a-24a5bed4a16d,EMP000523,2026-01-05,NON_OFFICE,REMOTE
1024e4e6-a28c-4e5a-93c0-74608fde798d,EMP000523,2026-01-06,NON_OFFICE,REMOTE
6df9072b-ce76-40c0-a3f4-eea8adacae04,EMP000523,2026-01-07,OFFICE,OFFICE
3641d7f0-4b3e-4bb4-855a-c41e5b6f9c98,EMP000523,2026-01-08,OFFICE,OFFICE
290cdd7e-59df-4194-ac61-c4f918e920d1,EMP000523,2026-01-09,NON_OFFICE,REMOTE
80f9696a-5092-44fe-88a1-f7730e998684,EMP000523,2026-01-12,OFFICE,OFFICE
a0191cdf-7bac-40a3-a1be-f7eb62c88ddf,EMP000523,2026-01-13,OFFICE,OFFICE
14811c73-bf78-48e2-a0ec-012a069a4537,EMP000523,2026-01-14,OFFICE,OFFICE
dbbb1925-9683-4dc6-94ba-824814b69771,EMP000523,2026-01-15,OFFICE,OFFICE
0b1c1495-d7a2-44ce-9ece-19b8cb37835d,EMP000523,2026-01-16,OFFICE,OFFICE
f6405672-d8b8-4e6d-9f9d-0c907df24736,EMP000523,2026-01-19,NON_OFFICE,REMOTE
079c15be-3977-47ef-b02d-823f089248ae,EMP000523,2026-01-20,OFFICE,OFFICE
28ddc12b-fbc8-4e85-bad1-5b21a73275ed,EMP000523,2026-01-21,OFFICE,OFFICE
3299c003-a05c-4908-ac7a-a4597275231c,EMP000523,2026-01-22,NON_OFFICE,REMOTE
22765276-bb9e-4024-87c9-215d97b8e0e4,EMP000523,2026-01-23,OFFICE,OFFICE
542c453d-d53b-4a97-ad17-2e2edb031093,EMP000523,2026-01-26,OFFICE,OFFICE
899c50c4-9cd9-404d-818a-0a77bca21a8b,EMP000523,2026-01-27,NON_OFFICE,LEAVE
d7a7f5b3-2ac3-47f1-b819-8ce9dc233e16,EMP000523,2026-01-28,NON_OFFICE,LEAVE
59bc7332-d7bb-4763-b37e-4c3941e6e2bd,EMP000523,2026-01-29,OFFICE,OFFICE
0d7916bc-2e9c-4257-b956-28082ec4f28a,EMP000523,2026-01-30,OFFICE,OFFICE
012a621b-841b-44fa-97a5-88bd1f35f4c2,EMP000523,2026-02-02,OFFICE,OFFICE
554e2b16-9bbf-4da9-926a-118f5447837e,EMP000523,2026-02-03,OFFICE,OFFICE
c3a9047a-2af7-4cc1-b636-cf559ccb8b01,EMP000523,2026-02-04,OFFICE,OFFICE
0e53a0fe-782e-403c-86e4-1eb748794809,EMP000523,2026-02-05,NON_OFFICE,REMOTE
1c945cb9-d21e-4f37-8996-85ff6e2ac5ed,EMP000523,2026-02-06,OFFICE,OFFICE
7b31a092-f42a-4e30-8aa9-ff09ea1905a6,EMP000523,2026-02-09,OFFICE,OFFICE
0fae7531-66d7-4a7e-a730-642ace6e4926,EMP000523,2026-02-10,OFFICE,OFFICE
3219f8ba-1019-43be-baf0-c34efe61c59d,EMP000523,2026-02-11,NON_OFFICE,REMOTE
67ca6bd2-6236-4642-bc92-c698b5394763,EMP000523,2026-02-12,OFFICE,OFFICE
7a7c2082-2250-453f-a173-565f9ae15443,EMP000523,2026-02-13,OFFICE,OFFICE
2727cc77-4900-4a00-adf4-07bd10946afa,EMP000523,2026-02-16,OFFICE,OFFICE
8163c231-72f5-4b17-a384-b8ca43d7a49d,EMP000523,2026-02-17,OFFICE,OFFICE
15c04f7f-eb06-4175-8000-8b1bc484b62b,EMP000523,2026-02-18,NON_OFFICE,LEAVE
16bdfccf-617d-4b55-8db8-3ed853a7fe9b,EMP000523,2026-02-19,OFFICE,OFFICE
d17da971-cc1a-465f-8e94-350149d89085,EMP000523,2026-02-20,OFFICE,OFFICE
2ad8be83-6a88-4e53-b8cd-2771783e67a1,EMP000523,2026-02-23,OFFICE,OFFICE
32e7664f-beae-4c93-9c90-2471d2258e19,EMP000523,2026-02-24,OFFICE,OFFICE
698f658c-6615-4715-8dae-d76c75577a29,EMP000523,2026-02-25,OFFICE,OFFICE
29e1ab6f-4c3c-45a3-a362-239fc64effce,EMP000523,2026-02-26,OFFICE,OFFICE
b41e192b-53e8-4cf3-b8aa-33320cd34ed6,EMP000523,2026-02-27,NON_OFFICE,REMOTE
d57087c2-ec72-4df7-a501-48933c1e70c7,EMP000523,2026-03-02,OFFICE,OFFICE
d0bb803b-caee-430b-8eea-4b2982631793,EMP000523,2026-03-03,OFFICE,OFFICE
ac7dea99-18c0-45fd-bb58-4208c47092d7,EMP000523,2026-03-04,NON_OFFICE,REMOTE
1d9ba038-e83a-402d-a5d0-83fdfbfb9b44,EMP000523,2026-03-05,OFFICE,OFFICE
b7ecee4b-ff1a-4932-8e0e-c78da4fa8685,EMP000523,2026-03-06,OFFICE,OFFICE
0710516d-5621-48b7-ba9d-648a8cf8e78b,EMP000523,2026-03-09,OFFICE,OFFICE
9ea1764b-7fb6-4555-8498-1a42b5bf317a,EMP000523,2026-03-10,OFFICE,OFFICE
b2049548-21b7-4f9b-97e5-7c044ce6b8c0,EMP000523,2026-03-11,OFFICE,OFFICE
8eff6988-a749-4d95-8ee3-01955673238c,EMP000523,2026-03-12,NON_OFFICE,REMOTE
f0544464-9c00-48c5-b13e-0409ac4fc6ea,EMP000523,2026-03-13,OFFICE,OFFICE
4821e1ff-7a65-4cea-af7a-53c31f94f300,EMP000523,2026-03-16,NON_OFFICE,LEAVE
3a2f0840-8c9a-4593-ba2a-104e0e758e58,EMP000523,2026-03-17,OFFICE,OFFICE
650683ae-b552-441b-831d-4c6cc80d5817,EMP000523,2026-03-18,NON_OFFICE,REMOTE
1b3f680b-b8f9-45c2-8062-f1fa1acbcc57,EMP000523,2026-03-19,OFFICE,OFFICE
935ca570-3afd-4167-84fc-c813f4bcccba,EMP000523,2026-03-20,OFFICE,OFFICE
18147b1f-a895-46d7-96e4-807bb2e8759d,EMP000523,2026-03-23,NON_OFFICE,REMOTE
459a0588-fa4f-42e1-828e-19dd68e8831f,EMP000523,2026-03-24,NON_OFFICE,LEAVE
c9ffed86-4a48-4036-a25b-5f8a33824043,EMP000523,2026-03-25,OFFICE,OFFICE
396067d1-149b-43f6-b4ec-d527e801712c,EMP000523,2026-03-26,OFFICE,OFFICE
3b3ad8f6-0cb4-4c09-b7b2-71fc14411df2,EMP000523,2026-03-27,OFFICE,OFFICE
af84ec66-ceaf-4bed-84bc-4752d6bd7611,EMP000523,2026-03-30,OFFICE,OFFICE
39b0472c-ead5-424e-9ba7-0c73241bc789,EMP000523,2026-03-31,OFFICE,OFFICE
61dd8ade-3247-452d-9ca1-96f1f7827e5a,EMP000523,2026-04-01,OFFICE,OFFICE
f3dc2e79-4d9f-4adf-890c-cab8b42959c3,EMP000523,2026-04-02,OFFICE,OFFICE
ca969e8c-7558-40d8-b3c1-0f248eebe780,EMP000523,2026-04-03,OFFICE,OFFICE
9c77525f-8486-48cc-bf87-2b7b5b63777b,EMP000523,2026-04-06,OFFICE,OFFICE
4026e484-fc6b-4fd3-a0e9-b92723d72cfe,EMP000523,2026-04-07,OFFICE,OFFICE
5a8a38df-a749-43a2-b7d2-76be7b8f43fa,EMP000523,2026-04-08,OFFICE,OFFICE
7056483e-3690-4efd-b652-851d3fbdbdde,EMP000523,2026-04-09,OFFICE,OFFICE
3c306fc1-a374-4d23-a320-f9a78bfcef8f,EMP000523,2026-04-10,OFFICE,OFFICE
86ff276c-49ed-4382-b44f-ede1396eb41e,EMP000523,2026-04-13,OFFICE,OFFICE
75b9031e-db8a-4003-b69c-0a5698c72ebe,EMP000523,2026-04-14,OFFICE,OFFICE
1c608361-9634-4990-8535-202efb8df161,EMP000523,2026-04-15,NON_OFFICE,BUSINESS_TRAVEL
2006bfa5-6b60-4184-8aad-9da5b59994d9,EMP000523,2026-04-16,OFFICE,OFFICE
9e3c04bd-3b64-4d60-8312-31b3e939b696,EMP000523,2026-04-17,NON_OFFICE,REMOTE
09942318-8f05-4d6c-9df4-b716901a1977,EMP000523,2026-04-20,OFFICE,OFFICE
e2fccf08-2d1d-4b6c-b9b8-f1042a2f63c3,EMP000523,2026-04-21,OFFICE,OFFICE
dd342ec9-9279-4608-a3ac-af9cc5e4867e,EMP000523,2026-04-22,OFFICE,OFFICE
0db5b554-3411-4a63-a4e9-9ceacd8bb9b6,EMP000523,2026-04-23,OFFICE,OFFICE
43446d66-e80a-458c-8095-1be90facd12c,EMP000523,2026-04-24,OFFICE,OFFICE
2062e1f8-43b4-428f-ac41-84b181f2feb1,EMP000523,2026-04-27,OFFICE,OFFICE
274b5a78-093e-478b-ba36-5d0c7a387b1b,EMP000523,2026-04-28,OFFICE,OFFICE
48fc7a4d-7604-4162-8956-e7ddfdf4bc59,EMP000523,2026-04-29,OFFICE,OFFICE
be44d03b-a6c7-4197-90c4-b168989ef496,EMP000523,2026-04-30,NON_OFFICE,LEAVE
b76d45e2-ea9f-4ea6-b129-a1dc78e23192,EMP000523,2026-05-01,NON_OFFICE,REMOTE
97058d3b-9d2e-4fa7-a48e-9d5338182908,EMP000523,2026-05-04,OFFICE,OFFICE
c25e3fa2-b178-40d8-8d4b-c9f2f603bd26,EMP000523,2026-05-05,OFFICE,OFFICE
8af866f4-15c2-4bff-bb79-5b97f36c5147,EMP000523,2026-05-06,OFFICE,OFFICE
4b0798a1-421f-4862-a600-44cd8e69600e,EMP000523,2026-05-07,NON_OFFICE,REMOTE
45cfa7db-f9ed-4390-bfc0-31ba97dcab55,EMP000523,2026-05-08,NON_OFFICE,REMOTE
fca91e64-4f26-4fb8-9d1a-d37552a94193,EMP000523,2026-05-11,OFFICE,OFFICE
9f1efc59-903a-4499-867b-dcfe6c4d2fef,EMP000523,2026-05-12,OFFICE,OFFICE
5e9d7ebe-63fd-4e14-8785-65f592c2560b,EMP000523,2026-05-13,OFFICE,OFFICE
f7375c33-8a21-4be5-b599-90c2a7384938,EMP000523,2026-05-14,OFFICE,OFFICE
1bd73062-2f41-49f6-963c-1d06e336e62c,EMP000523,2026-05-15,OFFICE,OFFICE
5788e8f3-3f30-49b0-a7a3-1b16e985809a,EMP000523,2026-05-18,OFFICE,OFFICE
f15d1764-5e8d-4d08-8c16-c72b3560a085,EMP000523,2026-05-19,OFFICE,OFFICE
ccdec1a5-1256-46f2-baf9-ece7d9b7e19e,EMP000523,2026-05-20,NON_OFFICE,LEAVE
a51b98e5-6da8-4a15-99ae-de3cc237416b,EMP000523,2026-05-21,OFFICE,OFFICE
af0b52fb-5471-4a8e-8729-41d4b487fddc,EMP000523,2026-05-22,NON_OFFICE,LEAVE
5b66e5c2-df3c-46c5-9aa1-04d2d17debdc,EMP000523,2026-05-25,OFFICE,OFFICE
0fd44e6a-48d6-476a-a249-7ec0f311e831,EMP000523,2026-05-26,NON_OFFICE,REMOTE
5274700f-9776-4512-9138-2b260ba1ccd0,EMP000523,2026-05-27,OFFICE,OFFICE
fd98f4b9-def6-4141-9edb-3b3d4cb72fef,EMP000523,2026-05-28,OFFICE,OFFICE
e2422d98-cca2-421e-b1d8-51c4fd250eb1,EMP000523,2026-05-29,NON_OFFICE,BUSINESS_TRAVEL
b01d8f94-e2d9-4b5f-a15a-d77f2463fc45,EMP000523,2026-06-01,OFFICE,OFFICE
9b35585c-6ed4-4b7a-8eb3-3a1c9e66f705,EMP000523,2026-06-02,OFFICE,OFFICE
7b4c6d42-f355-40fd-a46e-56bb1faa1fd2,EMP000523,2026-06-03,OFFICE,OFFICE
50604806-f1bd-4a15-87af-654ec1bd0f11,EMP000523,2026-06-04,OFFICE,OFFICE
156742a3-b7ba-4a5d-b239-251cd4c9dec1,EMP000523,2026-06-05,OFFICE,OFFICE
924d7696-a905-4146-a5bb-16f397143ffe,EMP000523,2026-06-08,OFFICE,OFFICE
00befb1b-1fee-406d-a80c-9350094b5b84,EMP000523,2026-06-09,OFFICE,OFFICE
12456d40-ffff-4575-8a7d-18e987383114,EMP000523,2026-06-10,OFFICE,OFFICE
5f4c2676-e793-47be-b5d1-612981ec08a1,EMP000523,2026-06-11,OFFICE,OFFICE
9dad41dc-4206-450f-a3f9-39679f3f9a9c,EMP000523,2026-06-12,OFFICE,OFFICE
722b572b-9ab2-4ed3-a420-f4ae3d424254,EMP000523,2026-06-15,OFFICE,OFFICE
a2effeb1-5aac-42be-9d1c-c780c30c5fea,EMP000523,2026-06-16,OFFICE,OFFICE
bbb2dab6-1cf3-48cb-b845-9b463d18dd77,EMP000523,2026-06-17,OFFICE,OFFICE
896b539d-ccf7-4d5f-bf25-429c11d7cfd8,EMP000523,2026-06-18,OFFICE,OFFICE
5e6de207-54b0-4103-bccf-70049b6ceecd,EMP000523,2026-06-19,NON_OFFICE,REMOTE
173ed6c1-c83b-40b8-baaf-daec855527b8,EMP000523,2026-06-22,OFFICE,OFFICE
2c52d1a9-74eb-434f-9998-179f6db7995f,EMP000523,2026-06-23,NON_OFFICE,REMOTE
ed59f3d2-1272-4a60-aaf5-7652ee56b399,EMP000523,2026-06-24,NON_OFFICE,REMOTE
59270797-4679-42dc-a34a-df2fcc690b6b,EMP000523,2026-06-25,NON_OFFICE,REMOTE
96385e15-ebf0-4064-8df5-a57fa88947af,EMP000523,2026-06-26,OFFICE,OFFICE
5203e699-cbd9-425b-a65c-6454ee2b9ae5,EMP000523,2026-06-29,OFFICE,OFFICE
ea6e7905-66d6-4b14-b44b-976dc499ff75,EMP000523,2026-06-30,NON_OFFICE,REMOTE
ee3b11c2-1c4e-4417-88ea-03ca2cbef1a6,EMP000523,2026-07-01,OFFICE,OFFICE
fea5d236-46ec-4acc-92ab-5520a87364d7,EMP000523,2026-07-02,OFFICE,OFFICE
52663770-b782-45b5-9679-b7194b3f72de,EMP000523,2026-07-03,NON_OFFICE,REMOTE
25949d5f-3d83-48ba-8395-3b9bc35ac05d,EMP000523,2026-07-06,NON_OFFICE,LEAVE
5d4fe7d2-da59-490c-a386-8d582b549c01,EMP000523,2026-07-07,NON_OFFICE,REMOTE
caadda98-9042-49a3-801f-56307848297e,EMP000523,2026-07-08,OFFICE,OFFICE
8951c3a4-eaae-44b6-abf0-76b12a8e0993,EMP000523,2026-07-09,OFFICE,OFFICE
84f57cb0-d2c7-4a68-85a7-9545e1f6c1b6,EMP000523,2026-07-10,NON_OFFICE,REMOTE
593e39e2-d2dd-4d79-abf2-821a4c4878ca,EMP000523,2026-07-13,NON_OFFICE,REMOTE
390096bf-662e-44d5-b861-a53a64931248,EMP000523,2026-07-14,OFFICE,OFFICE
93b2b33c-caa2-4bf0-b83e-d4d08bf5494b,EMP000523,2026-07-15,OFFICE,OFFICE
7e571cd7-2a82-49e9-8f65-bea07c37be73,EMP000523,2026-07-16,OFFICE,OFFICE
92328cff-9053-4dc2-8590-4108f66d3e1a,EMP000523,2026-07-17,OFFICE,OFFICE
fa1eddbc-c854-4f41-ae88-c540831ec509,EMP000523,2026-07-20,OFFICE,OFFICE
fa00f7f8-4c20-40dc-87cd-48612d2d8a5c,EMP000523,2026-07-21,OFFICE,OFFICE
2abc335c-fc4e-4306-aaf8-b584df79ba73,EMP000523,2026-07-22,OFFICE,OFFICE
1eb17b79-9a35-4a48-81bf-e14ec8ec079c,EMP000523,2026-07-23,OFFICE,OFFICE
e14fdafd-c28f-4f4e-967a-20f2d8493c3e,EMP000523,2026-07-24,OFFICE,OFFICE
75566b27-3a97-4b94-946b-ad9a45352982,EMP000523,2026-07-27,NON_OFFICE,BUSINESS_TRAVEL
753a4b19-2bc2-490d-a5e4-55f62d1c7366,EMP000523,2026-07-28,OFFICE,OFFICE
a58c9c2c-500f-4660-b419-ff40574c6b13,EMP000523,2026-07-29,OFFICE,OFFICE
1459a08c-24a8-4d94-ac9c-6f31383f6e77,EMP000523,2026-07-30,OFFICE,OFFICE
64cc42f6-cb24-4911-b8b2-62ed85e22561,EMP000523,2026-07-31,OFFICE,OFFICE
be0f3f3c-473b-4d01-8197-039c5b6c5ae4,EMP000523,2026-08-03,OFFICE,OFFICE
871b1005-3d42-49bb-bef2-a0a90cbfb485,EMP000523,2026-08-04,OFFICE,OFFICE
30c6f54d-1270-481b-80b6-7b9fe77d938a,EMP000523,2026-08-05,OFFICE,OFFICE
1c96b7ce-157b-4a4d-b724-b315f8c2616e,EMP000523,2026-08-06,OFFICE,OFFICE
fa7def36-5c52-46ff-a96a-7f7399eb31c5,EMP000523,2026-08-07,OFFICE,OFFICE
1a647041-a109-438c-856b-50209fa0ba63,EMP000523,2026-08-10,OFFICE,OFFICE
9f4cc9ed-c8a7-4744-aa46-3048b1444ffe,EMP000523,2026-08-11,NON_OFFICE,REMOTE
77212703-d125-4ee5-907e-4a2921652e6b,EMP000523,2026-08-12,OFFICE,OFFICE
c67bdf0e-98a0-4594-8548-70e3bc9e1f1f,EMP000523,2026-08-13,OFFICE,OFFICE
7b3c7cf1-8466-40bb-812f-18f928b2eaa9,EMP000523,2026-08-14,NON_OFFICE,REMOTE
de098c6b-27a4-41a1-b956-e6d1d5f9be45,EMP000523,2026-08-17,OFFICE,OFFICE
ea36fc26-4b29-4668-9b90-4e765873188a,EMP000523,2026-08-18,OFFICE,OFFICE
1997f0f1-733d-4170-aaba-bb2a7f06f62a,EMP000523,2026-08-19,OFFICE,OFFICE
5d545343-fc2b-49f2-b4fa-e626d84cba22,EMP000523,2026-08-20,OFFICE,OFFICE
27255f36-5ee4-4644-9b50-9a062cd266a7,EMP000523,2026-08-21,NON_OFFICE,REMOTE
60e2cf6e-5eaa-441d-b2ad-8bc2ab8d94ca,EMP000523,2026-08-24,OFFICE,OFFICE
13bf1b11-23b2-472e-9094-9777fda0d681,EMP000523,2026-08-25,OFFICE,OFFICE
cf506c52-2500-4060-b5e7-236e4115208b,EMP000523,2026-08-26,OFFICE,OFFICE
9020eb52-b5e7-46c3-a26f-4af63fcebc63,EMP000523,2026-08-27,OFFICE,OFFICE
b940248f-308d-4fa9-8f94-ec207b24ef95,EMP000523,2026-08-28,NON_OFFICE,REMOTE
8afded4c-5385-40f1-9209-a83001c300f3,EMP000523,2026-08-31,NON_OFFICE,LEAVE
5bf309e9-62ee-4b97-ac8a-40496d3d35ea,EMP000523,2026-09-01,NON_OFFICE,REMOTE
3545763e-399d-4457-bf92-f8e6e572d4b0,EMP000523,2026-09-02,OFFICE,OFFICE
0e6299cb-d3c8-4655-96d8-da0afa592ee6,EMP000523,2026-09-03,OFFICE,OFFICE
574c1b6a-59f6-4080-aa8f-0d527813a2a0,EMP000523,2026-09-04,OFFICE,OFFICE
1008811a-61a7-4bdf-abaf-5471fd13547f,EMP000523,2026-09-07,OFFICE,OFFICE
378ff9f9-34eb-4887-898f-64fb27a5303d,EMP000523,2026-09-08,NON_OFFICE,REMOTE
c6b39c0e-5395-4cc0-8fa0-38346f0fa84e,EMP000523,2026-09-09,OFFICE,OFFICE
b7baf860-ad25-4af5-8fa2-a6eadc98aefa,EMP000523,2026-09-10,OFFICE,OFFICE
a49f47a5-230f-4c3b-b2aa-a08df0cc16db,EMP000523,2026-09-11,OFFICE,OFFICE
08106d50-b242-4580-99c0-fcea2bc20f09,EMP000523,2026-09-14,OFFICE,OFFICE
54a38459-d150-4029-a831-7589376ce081,EMP000523,2026-09-15,OFFICE,OFFICE
0a1dc5df-69af-42d6-aacd-de7292af061b,EMP000523,2026-09-16,NON_OFFICE,REMOTE
ee215d57-2e5f-4f17-bd61-9f6cc8e26f77,EMP000523,2026-09-17,OFFICE,OFFICE
cce80d05-6dd1-4561-8009-58e87a2c06a5,EMP000523,2026-09-18,OFFICE,OFFICE
be9db850-a613-4b1c-b78e-a081d54f2651,EMP000524,2025-09-26,NON_OFFICE,REMOTE
cc86d4d7-9faf-4e14-a09f-a11b5c2e5ea5,EMP000524,2025-09-29,NON_OFFICE,REMOTE
ed7eae8e-e685-44ef-bcb9-aba102b8964c,EMP000524,2025-09-30,OFFICE,OFFICE
bffa2462-697b-4b51-875d-36976bf8b60a,EMP000524,2025-10-01,NON_OFFICE,REMOTE
